attacker,attacker_preprocessing,auc_ci_high,auc_ci_low,cell_id,claim_boundary,class_balance,dataset_protocol,fold_mean_auc,group_overlap_max,groups,hyperparameters,mean_auc,metadata_view,observations,privacy_split_seed,target,uncertainty,view_fields
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9983516064492299,0.9809098777086775,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9956343101343101,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9906346666666666,Noisy-Quantized,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9990183798128258,0.9829552901944132,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9954711111111111,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9914626666666667,Noisy-Quantized,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9984615039281706,0.9802175940336365,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9938927946127947,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9901284444444445,Noisy-Quantized,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9986756364749083,0.9814961048789174,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.993902962962963,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9910622222222223,Noisy-Quantized,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9986789378269708,0.979182739633514,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9995051851851852,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.989448,Noisy-Quantized,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9993172502805837,0.9824171539961013,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9978217059483725,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9921231111111112,Noisy-Quantized,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9979156179818164,0.9792027987177464,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.998028888888889,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9894622222222221,Noisy-Quantized,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9979356463879617,0.9791112592906999,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9973024013024012,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9893924444444444,Noisy-Quantized,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9984420186049802,0.9805752906152907,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9951967592592592,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.990808,Noisy-Quantized,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.997800018500116,0.9759870264066732,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__LogisticRegression__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9978173961840628,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.9878124444444445,Noisy-Quantized,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7589694607405252,0.5956592860976919,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6774450691900693,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6779613333333334,Noisy-Quantized,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7871726544784581,0.6445335050483848,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.7161673297073298,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7141182222222222,Noisy-Quantized,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7850058537122531,0.6090240405189853,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6861785606060606,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6990346666666667,Noisy-Quantized,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7457112889984041,0.5874278865769074,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6768664569997903,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.67394,Noisy-Quantized,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7745705914865164,0.6246499189363207,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6978855920314253,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6991937777777778,Noisy-Quantized,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7764599576118325,0.6316005077098827,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.7145230274971942,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7050422222222222,Noisy-Quantized,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7737675583191034,0.6237190148000608,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.707833969425636,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7019191111111112,Noisy-Quantized,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7738004251246438,0.6236493945868946,PRIV__CICIDS2017_COVERAGE_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.692320691654025,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6966902222222222,Noisy-Quantized,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
